Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Q1_Prominence,Q2_Age,Q2a_Age_SpecifyOther,Q3_Sex,Q4_Gender,Q5_LGBTQ,Q6_Animated,Q6a_Animated_OtherSpecify,Q7_Race_Ethnicity,Q7a_RE_OtherSpecify,Q8_Disability,Q9a_Shopping,Q9b_Driving,Q9c_Cleaning,Q9d_Cooking,Q9e_Working,Q9f_Socializing,Q9g_Nothing,Q9h_Eating/Drinking,Q9i_Exercising,Q9j_Activity Other,Q9j_Activity_Other_Specify,Q10a_Kitchen,Q10b_Office,Q10c_Car,Q10d_Store,Q10e_Outdoors,Q10f_Living Room,Q10g_Restaurant_Bar,Q10h_Gym,Q10i_Bedroom,Q10j_Bathroom,Q10k_Sporting_Event,Q10l_Classroom,Q10m_Location_Other,Q10m_Location_Other_Specify,Q11_Revealing_Clothing,Q12_Nudity,Q12a_Nudity_Other_Specify,Q13_Visually_Objectified,Q14_Verbally_Objectified,Q15_Intelligence,Q16_Humor,Q17_Occupation,Q18_Leader,Q19_Authority,Q20_Body Type,Q20a_Body_Type_Other_Specify,Q21a_Disordered_Eating,Q21b_Selfy_injury,Q21c_NegativeTalk,Q21d_Body_Modification,Q22a_Visual_Shame,Q22b_Verbal_Shame,Q22c_Sizeist_Slurs,Q22d_Punchline,Q22e_Denied_Personal_Opportunity,Q22f_Denied_Professional_Opportunity,Q22g_Other_Prejudice,Q22g_Prejudice_Other_Specify,Q23a_Lazy,Q23b_Physically_Slow,Q23c_Stupid,Q23d_Loser,Q23e_Inactive,Q23f_Poorly_Dressed,Q23g_Funny,Q23h_Jolly,Q23i_Clumsy,Q23j_Alone,Q24a_Comic_Relief,Q24b_Sidekick,Q24c_Mamma_Hen,Q24d_Nympho,Q25_Fat_to_Fit,Q26_Inspo_Porn,Q27_NOTES,Notes on Dwelling
Sofia,Tim (:15),Masterfoods,Australia,2019,2019,Food,,Tim, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:50),Masterfoods,Australia,2019,2019,Food,,Tim, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duet - Quick Fix (:20),Uncle Ben's,USA,2018,2019,Food,,Man, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duet - Third Date (:30),Uncle Ben's,USA,2018,2019,Food,,Man, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duet (2:00),Uncle Ben's,USA,2018,2019,Food,,Man, ,1,5, ,2,2,0,0, ,1, ,0,0,0,0,1,1,0,0,1,0,1,unpacking boxes,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Duet - Move In,Uncle Ben's,USA,2018,2019,Food,,Woman,Woman in flannel,1,5, ,1,4,0,0, ,1, ,0,0,0,0,1,0,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,2,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duet - Third Date (:30),Uncle Ben's,USA,2018,2019,Food,,Woman, ,1,4, ,1,4,0,0, ,1, ,0,0,0,0,1,0,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,First Day Friends (2:00),Cesar/My Dog,USA,2019,2019,Food,,kid,dog friend,1,2, ,2,2,0,0, ,1, ,0,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0,0,1,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,First Day Friends (2:00),Cesar/My Dog,USA,2019,2019,Food,,mom,mom,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,parenting,0,0,1,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,First Day Friends (2:00),Cesar/My Dog,USA,2019,2019,Food,,teacher,teacher,1,6, ,1,4,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0, ,0,0, ,0,0,0,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,First Day Friends (2:00),Cesar/My Dog,USA,2019,2019,Food,,girl friend,says bye,1,2, ,1,4,0,0, ,1, ,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Chef's Table - Brown Onion (:06),Royco,South Africa,2019,2019,Food,,Mom,Pink shirt,2,6, ,1,4,0,0, ,3, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Chef's Table - Brown Onion (:06),Royco,South Africa,2019,2019,Food,,Dad,Black shirt,2,6, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Chef's Table - Brown Onion (:06),Royco,South Africa,2019,2019,Food,,Son 1,White shirt,2,1, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Chef's Table - Brown Onion (:06),Royco,South Africa,2019,2019,Food,,Son 2,Green shirt,2,1, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Vanessa (:15),MasterFoods,Australia,2019,2019,Food,,Little girl, ,2,1, ,1,4,0,0, ,2, ,0,0,0,0,1,0,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Vanessa (:50),MasterFoods,Australia,2019,2019,Food,,Dad, ,2,5, ,2,2,0,0, ,2, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Vanessa (:50),MasterFoods,Australia,2019,2019,Food,,Baby, ,2,1, ,2,2,0,0, ,2, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Vanessa (:50),MasterFoods,Australia,2019,2019,Food,,Little girl, ,2,1, ,1,4,0,0, ,2, ,0,0,0,0,1,0,1,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,"Chef's Table - Bolognaise (:06),",Royco,South Africa,2019,2019,Food,,Man sitting, ,2,4, ,2,2,0,0, ,3, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,"Chef's Table - Bolognaise (:06),",Royco,South Africa,2019,2019,Food,,Woman sitting, ,2,4, ,1,4,0,0, ,3, ,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table - Butter Chicken (:06),Royco,South Africa,2019,2019,Food,,Woman in stripes, ,2,4, ,1,4,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Man cooking, ,2,4, ,2,2,0,0, ,3, ,0,0,0,0,1,0,1,0,1,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Woman in stripes, ,2,4, ,1,4,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Girl in red, ,2,4, ,1,4,0,0, ,3, ,0,0,0,0,0,0,1,1,1,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Dad, ,2,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Small son, ,2,1, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Older son, ,2,1, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Man cooking, ,2,4, ,2,2,0,0, ,3, ,0,0,0,0,1,0,1,0,1,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Woman in stripes, ,2,4, ,1,4,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Girl in red, ,2,4, ,1,4,0,0, ,3, ,0,0,0,0,0,0,1,1,1,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Dad, ,2,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Small son, ,2,1, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Older son, ,2,1, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:15),Masterfoods,Australia,2019,2019,Food,,Tim's Great Grandmother, ,2,6, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:50),Masterfoods,Australia,2019,2019,Food,,Tim's grandmother, ,2,11,multiple ages,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:50),Masterfoods,Australia,2019,2019,Food,,Tim's grandfather, ,2,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:50),Masterfoods,Australia,2019,2019,Food,,Tim's wife, ,2,6, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duet (2:00),Uncle Ben's,USA,2018,2019,Food,,Child, ,2,1, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,Chef's Table (:52),Royco,South Africa,2019,2019,Food,,Woman tasting food, ,2,5, ,1,4,0,0, ,3, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Pamela,ROW,Royco,South Africa,2019,2019,Food,,Woman tasting food, ,2,5, ,1,4,0,0, ,3, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,1,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:15),Masterfoods,Australia,2019,2019,Food,,Tim's daughter, ,2,2, ,1,4,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:15),Masterfoods,Australia,2019,2019,Food,,Tim's son, ,2,1, ,2,2,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:50),Masterfoods,Australia,2019,2019,Food,,Tim's daughter, ,2,2, ,1,4,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Sofia,Tim (:50),Masterfoods,Australia,2019,2019,Food,,Tim's son, ,2,1, ,2,2,0,0, ,1, ,0,0,0,0,1,0,0,0,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,10,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Welcome Home (:06),Pedigree,USA,2018,2019,Petcare,,Woman 1,Woman pretending to be dog,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,Jumping,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Pregnant Woman, ,1,4, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,7,pregnant, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Boot Camp 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Trainer, ,1,6, ,2,1,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,1,1, ,0,0,0,0,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Boot Camp 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Trainer, ,1,6, ,2,1,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,1,1, ,0,0,0,0,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Trainer, ,1,6, ,2,1,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,1,1, ,0,0,0,0,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Rabies (:15),Banfield,USA,2019,2019,Petcare,,Dog owner,Dog owner,1,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-descript background,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Rabies (:15),Banfield,USA,2019,2019,Petcare,,Vet,Vet,1,5, ,1,4,0,0, ,5, ,0,0,0,0,0,1,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-descript background,0,0, ,0,0,2,0,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Rabies (:15),Banfield,USA,2019,2019,Petcare,,Internet,The internet,1,5, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,1,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-descript background,0,0, ,0,0,3,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Search (:15),Banfield,USA,2019,2019,Petcare,,Vet,Vet,1,6, ,1,4,0,0, ,1, ,0,0,0,0,0,1,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-descript background,0,0, ,0,0,2,0,1,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Search (:15),Banfield,USA,2019,2019,Petcare,,Internet,The internet,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-descript background,0,0, ,0,0,3,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Puppy Bowl (:20),Pedigree,Russia,2019,2019,Petcare,,Referee,Referee,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,1,0,0, ,0,0, ,0,0,0,0,1,0,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Errands (:06),Pedigree,USA,2018,2019,Petcare,,Man 1,Man running errands,1,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,1,1,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Errands (:06),Pedigree,USA,2018,2019,Petcare,,Man 2,Man reading newspaper,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,1,1,0,0,1,Reading,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Messy Baby (:15),Pedigree,USA,2016,2019,Petcare,,Dad,Dad,1,5, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,1,Parenting/feeding baby,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,2,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Welcome Home (:06),Pedigree,USA,2018,2019,Petcare,,Woman 2,Woman coming home,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Balloon,MARS,United States,2018,2019,Petcare,,Man,With dog,1,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Jenna,Roberto (EN and Canadian FR),MARS,Canada,2019,2019,Petcare,,Man on date,Gray jacket,1,7, ,2,2,0,0, ,1, ,0,0,0,0,0,0,1,1,1,0,0, ,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Confusión (:20),Pedigree,Argentina,2019,2019,Petcare,,Man,pet owner,1,6, ,2,2,0,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,feeding pet,1,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Melanie,Jardín (:20),Pedigree,Argentina,2019,2019,Petcare,,Man,pet owner,1,6, ,2,2,0,0, ,2, ,0,0,0,0,0,0,0,0,0,0,1,feeding pet,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Meredith Conroy,Balloon,MARS,United States,2018,2019,Petcare,,dog owner, ,1,5, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,0,0,1,playing fetch,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,9,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Conspiracy (:15),Banfield,USA,2019,2019,Petcare,,Woman,drinking tea,1,7, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,warehouse,0,0, ,0,0,1,3,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Conspiracy (:15),Banfield,USA,2019,2019,Petcare,,Vet, ,1,6, ,2,2,0,0, ,3, ,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,warehouse,0,0, ,0,0,2,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Duty Dodge (1:30),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Mom, ,1,8, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,hugging,0,0,0,0,0,0,0,0,0,0,0,0,1,airport,0,0, ,0,0,0,0,0,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Challenge 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Host, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,2,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Mixed 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Host, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,2,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Winner Winner 16x9 (:15),Cesar/My Dog,USA,2019,2019,Petcare,,Host, ,1,6, ,2,2,0,0, ,1, ,0,0,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,2,0,1,0,0,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Hannah,Search (:15),Banfield,USA,2019,2019,Petcare,,Cat owner,Cat owner,1,5, ,1,4,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-descript background,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Conspiracy (:15),Banfield,USA,2019,2019,Petcare,,Woman, ,1,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,warehouse,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:06),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor,man in a dress,1,5, ,2,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,carrying cake,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,1,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
Nosh,Baby Shower 4x5 (:10),Cesar/My Dog,[Global - Toolkit],2019,2019,Petcare,,Actor, ,1,5, ,2,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,1,carrying cake,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,
